t_minus_t0_M,FastEMRIWaveforms_delta_h20_real_over_nu,FastEMRIWaveforms_delta_h20_imag_over_nu,effective_0PN_delta_h20_real_over_nu,effective_0PN_delta_h20_imag_over_nu,FastEMRIWaveforms_delta_h30_real_over_nu,FastEMRIWaveforms_delta_h30_imag_over_nu,effective_0PN_delta_h30_real_over_nu,effective_0PN_delta_h30_imag_over_nu
199953972366.22495,0.07609191084096703,-2.3630023485573325e-19,0.023646063325036222,0.0,-8.462714899907894e-27,5.729601694872677e-09,0.0,1.956838983370965e-10
199954032972.57526,0.0761530688589929,-2.35663165979266e-19,0.023646467796724246,0.0,-8.581409665555761e-27,5.7443414121929546e-09,0.0,1.95692436785587e-10
199954093378.27396,0.07621425728626834,-2.350031190374169e-19,0.023646870954111564,0.0,-8.684058874329307e-27,5.7591151322883475e-09,0.0,1.9570094775078176e-10
199954153583.98535,0.07627547605966373,-2.3432393305235445e-19,0.023647272801388494,0.0,-8.769643097157976e-27,5.773922838430863e-09,0.0,1.9570943131859472e-10
199954213590.3715,0.07633672511326484,-2.33629663068389e-19,0.023647673342731466,0.0,-8.837142904970816e-27,5.788764513892449e-09,0.0,1.957178875746655e-10
199954273398.09238,0.07639800437849562,-2.329245770410828e-19,0.023648072582306102,0.0,-8.885538868697196e-27,5.803640141945107e-09,0.0,1.9572631660442462e-10
199954333007.8057,0.07645931378401256,-2.322131527553667e-19,0.02364847052426336,0.0,-8.913811559266256e-27,5.818549705860801e-09,0.0,1.9573471849301156e-10
199954392420.16696,0.07652065325615737,-2.3150009471540785e-19,0.023648867172741995,0.0,-8.920426812143415e-27,5.833493242600035e-09,0.0,1.9574309332532704e-10
199954451635.8296,0.07658202275202233,-2.3079243641236943e-19,0.023649262531868782,0.0,-8.882728858171937e-27,5.8484730837565235e-09,0.0,1.9575144118603733e-10
199954510655.4448,0.07664342230327892,-2.3010195291976064e-19,0.02364965660575732,0.0,-8.791089704394683e-27,5.863490465188957e-09,0.0,1.9575976215954873e-10
199954569479.66165,0.07670485195055703,-2.294405047684394e-19,0.02365004939850859,0.0,-8.648374451564583e-27,5.878545365531484e-09,0.0,1.957680563300196e-10
199954628109.12708,0.0767663117305738,-2.2881918337581127e-19,0.02365044091421097,0.0,-8.457448200434595e-27,5.89363776341827e-09,0.0,1.9577632378136047e-10
199954686544.4858,0.07682780167623983,-2.282483204478958e-19,0.023650831156940402,0.0,-8.221176051757932e-27,5.908767637483463e-09,0.0,1.9578456459723696e-10
199954744786.3805,0.07688932181674078,-2.277374973062649e-19,0.02365122013075999,0.0,-7.942423106287338e-27,5.9239349663612435e-09,0.0,1.9579277886106205e-10
199954802835.45166,0.07695087217743536,-2.2729555414129613e-19,0.023651607839721166,0.0,-7.624054464775385e-27,5.939139728685797e-09,0.0,1.958009666560197e-10
199954860692.33765,0.0770124527800144,-2.269305991884772e-19,0.02365199428786171,0.0,-7.268935227975282e-27,5.954381903091265e-09,0.0,1.958091280650236e-10
199954918357.6748,0.07707406364252974,-2.2665001783186104e-19,0.023652379479208296,0.0,-6.879930496640414e-27,5.969661468211801e-09,0.0,1.958172631707703e-10
199954975832.0972,0.07713570477931626,-2.264604816340802e-19,0.023652763417773736,0.0,-6.45990537152334e-27,5.984978402681586e-09,0.0,1.95825372055681e-10
199955033116.237,0.07719737620117845,-2.263679572919107e-19,0.023653146107560474,0.0,-6.011724953376494e-27,6.0003326851347986e-09,0.0,1.9583345480197585e-10
199955090210.72415,0.07725907791533874,-2.263777155202995e-19,0.023653527552556886,0.0,-5.538254342953258e-27,6.015724294205588e-09,0.0,1.9584151149159472e-10
199955147116.18652,0.07732080992546439,-2.2649433986346983e-19,0.0236539077567398,0.0,-5.0423586410065625e-27,6.031153208528121e-09,0.0,1.9584954220625067e-10
199955203833.2499,0.07738257223169404,-2.2672173543417035e-19,0.02365428672407367,0.0,-4.5269029482899066e-27,6.046619406736546e-09,0.0,1.9585754702741297e-10
199955260362.53812,0.07744436483079963,-2.270631375823973e-19,0.023654664458511207,0.0,-3.9947523655557055e-27,6.062122867465042e-09,0.0,1.9586552603631944e-10
199955316704.67273,0.07750618771602405,-2.275211204919143e-19,0.023655040963991947,0.0,-3.448771993556299e-27,6.07766356934779e-09,0.0,1.958734793139467e-10
199955372860.27347,0.07756804087729689,-2.280976057081309e-19,0.023655416244444647,0.0,-2.891826933045179e-27,6.093241491018943e-09,0.0,1.958814069410599e-10
199955428829.9578,0.07762992430109733,-2.2879387059373517e-19,0.02365579030378465,0.0,-2.326782284775901e-27,6.1088566111126455e-09,0.0,1.9588930899815812e-10
199955484614.3413,0.07769183797067125,-2.296105567180359e-19,0.02365616314591609,0.0,-1.756503149500797e-27,6.124508908263078e-09,0.0,1.9589718556552008e-10
199955540214.03745,0.07775378186589275,-2.3054767817366996e-19,0.023656534774730682,0.0,-1.183854627972188e-27,6.140198361104423e-09,0.0,1.959050367231783e-10
199955595629.65765,0.07781575596339899,-2.316046298276065e-19,0.023656905194108305,0.0,-6.117018209436182e-28,6.155924948270831e-09,0.0,1.959128625509318e-10
199955650861.8114,0.07787776023661588,-2.3278019550320633e-19,0.023657274407917178,0.0,-4.2909829168028484e-29,6.171688648396465e-09,0.0,1.9592066312834933e-10
199955705911.10608,0.07793979465575544,-2.34072556093851e-19,0.023657642420012878,0.0,5.196562466010458e-28,6.187489440115473e-09,0.0,1.9592843853474888e-10
199955760778.14706,0.07800185918784015,-2.3547929760964804e-19,0.023658009234239687,0.0,1.0731313056112865e-27,6.203327302062036e-09,0.0,1.9593618884922587e-10
199955815463.53775,0.07806395379678338,-2.3699741915873066e-19,0.023658374854429634,0.0,1.6146502471103361e-27,6.2192022128703365e-09,0.0,1.9594391415063238e-10
199955869967.87958,0.07812607844344231,-2.3862334086201686e-19,0.02365873928440321,0.0,2.1413479703446595e-27,6.235114151174523e-09,0.0,1.9595161451759296e-10
199955924291.7719,0.07818823308550094,-2.4035291169742954e-19,0.02365910252796904,0.0,2.650359374560781e-27,6.251063095608744e-09,0.0,1.95959290028497e-10
199955978435.81216,0.07825041767766298,-2.421814172866556e-19,0.023659464588923994,0.0,3.138819359006344e-27,6.2670490248071795e-09,0.0,1.9596694076150104e-10
199956032400.5958,0.0783126321716766,-2.441035876130426e-19,0.02365982547105304,0.0,3.603862822928905e-27,6.283071917404012e-09,0.0,1.959745667945256e-10
199956086186.7163,0.0783748765162151,-2.4611360467011696e-19,0.023660185178129765,0.0,4.0426246655749894e-27,6.299131752033387e-09,0.0,1.9598216820526662e-10
199956139794.76517,0.07843715065707126,-2.4820511005550244e-19,0.02366054371391604,0.0,4.4522397861916594e-27,6.315228507329475e-09,0.0,1.9598974507118715e-10
199956193225.3319,0.07849945453706586,-2.503712124923069e-19,0.023660901082161557,0.0,4.829843084025589e-27,6.331362161926419e-09,0.0,1.9599729746950844e-10
199956246479.00418,0.07856178809624356,-2.5260449529675796e-19,0.023661257286605605,0.0,5.172569458324303e-27,6.347532694458404e-09,0.0,1.960048254772471e-10
199956299556.3676,0.07862415127166421,-2.5489702376900376e-19,0.023661612330974535,0.0,5.477553808335178e-27,6.363740083559609e-09,0.0,1.9601232917116106e-10
199956352458.0059,0.07868654399762777,-2.5724035253663312e-19,0.023661966218984243,0.0,5.741931033304891e-27,6.379984307864185e-09,0.0,1.9601980862780243e-10
199956405184.50082,0.07874896620563869,-2.59625532827037e-19,0.02366231895433845,0.0,5.962836032480288e-27,6.396265346006275e-09,0.0,1.9602726392348103e-10
199956457736.43225,0.07881141782445765,-2.6204311968135906e-19,0.023662670540729652,0.0,6.137403705108908e-27,6.412583176620083e-09,0.0,1.9603469513428383e-10
199956510114.3781,0.07887389878006407,-2.64483179103721e-19,0.023663020981839276,0.0,6.262768950437444e-27,6.428937778339737e-09,0.0,1.9604210233607874e-10
199956562318.91443,0.0789364089957365,-2.6693529515425024e-19,0.023663370281336953,0.0,6.3360666677132266e-27,6.445329129799438e-09,0.0,1.9604948560449883e-10
199956614350.6153,0.07899894839242562,-2.693885891717468e-19,0.023663718442880642,0.0,6.354876080888841e-27,6.4617572714535055e-09,0.0,1.9605684501494503e-10
199956666210.05295,0.07906151692255045,-2.718330719383003e-19,0.02366406547011761,0.0,6.336062243702154e-27,6.478224788976952e-09,0.0,1.9606418064260669e-10
199956717897.79773,0.07912411461422683,-2.7426178157240205e-19,0.02366441136668407,0.0,6.290458038084965e-27,6.494733034681362e-09,0.0,1.960714925624535e-10
199956769414.41797,0.07918674150435759,-2.76668614862282e-19,0.023664756136203568,0.0,6.219471902272328e-27,6.511281981490055e-09,0.0,1.960787808492018e-10
199956820760.48032,0.0792493976260683,-2.7904786225539153e-19,0.02366509978228991,0.0,6.124512274499426e-27,6.527871602326304e-09,0.0,1.9608604557737628e-10
199956871936.54944,0.07931208300855672,-2.813942030413701e-19,0.0236654423085452,0.0,6.006987593001411e-27,6.544501870113413e-09,0.0,1.9609328682126825e-10
199956922943.18808,0.07937479767721288,-2.8370270058415537e-19,0.023665783718560058,0.0,5.868306296013588e-27,6.561172757774657e-09,0.0,1.9610050465493975e-10
199956973780.9572,0.07943754165364829,-2.859687975890721e-19,0.02366612401591434,0.0,5.709876821770987e-27,6.5778842382333555e-09,0.0,1.9610769915223968e-10
199957024450.41592,0.07950031495569433,-2.881883114070287e-19,0.023666463204176574,0.0,5.533107608508552e-27,6.594636284412817e-09,0.0,1.961148703867908e-10
199957074952.12143,0.07956311759755413,-2.9035742938206146e-19,0.02366680128690434,0.0,5.339407094461596e-27,6.6114288692363265e-09,0.0,1.9612201843199834e-10
199957125286.62912,0.0796259495896774,-2.9247270422684826e-19,0.023667138267644237,0.0,5.130183717865495e-27,6.628261965627163e-09,0.0,1.96129143361049e-10
199957175454.49255,0.0796888109389117,-2.945310494454332e-19,0.023667474149931925,0.0,4.906845916955193e-27,6.645135546508638e-09,0.0,1.961362452469113e-10
199957225456.26343,0.07975170164846894,-2.965297347866532e-19,0.02366780893729166,0.0,4.6708021299655784e-27,6.6620495848040706e-09,0.0,1.9614332416232645e-10
199957275292.49167,0.07981462171804632,-2.984663817397762e-19,0.023668142633237126,0.0,4.4234607951320286e-27,6.679004053436736e-09,0.0,1.961503801798253e-10
199957324963.7253,0.07987757114376058,-3.003389590607293e-19,0.023668475241271372,0.0,4.166230350689694e-27,6.695998925329935e-09,0.0,1.9615741337172703e-10
199957374470.5106,0.07994054991823765,-3.021457783398954e-19,0.02366880676488549,0.0,3.9005192348740104e-27,6.713034173406945e-09,0.0,1.9616442381011125e-10
199957423813.392,0.08000355803067141,-3.03885489604941e-19,0.0236691372075611,0.0,3.627735885919854e-27,6.730109770591082e-09,0.0,1.9617141156687023e-10
199957472992.91214,0.08006659546678757,-3.0555707695702953e-19,0.023669466572767816,0.0,3.349288742062063e-27,6.747225689805664e-09,0.0,1.961783767136556e-10
199957522009.6119,0.08012966220896514,-3.0715985424720923e-19,0.023669794863965796,0.0,3.0665862415360787e-27,6.764381903973964e-09,0.0,1.9618531932193155e-10
199957570864.0303,0.0801927582361678,-3.0869346078313074e-19,0.023670122084602774,0.0,2.781036822577355e-27,6.781578386019264e-09,0.0,1.961922394629127e-10
199957619556.70462,0.08025588352409745,-3.1015785707693324e-19,0.02367044823811701,0.0,2.4940489234207353e-27,6.798815108864881e-09,0.0,1.961991372076259e-10
199957668088.17035,0.08031903804509229,-3.115533206217339e-19,0.023670773327935685,0.0,2.2070309823010557e-27,6.816092045434131e-09,0.0,1.9620601262687654e-10
199957716458.9612,0.08038222176828067,-3.1288044170921403e-19,0.023671097357475322,0.0,1.9213914374537715e-27,6.8334091686502895e-09,0.0,1.9621286579125686e-10
199957764669.60916,0.08044543465954246,-3.1414011927715954e-19,0.02367142033014174,0.0,1.638538727114032e-27,6.850766451436654e-09,0.0,1.9621969677114549e-10
199957812720.64438,0.0805086766815993,-3.1533355679425695e-19,0.02367174224933046,0.0,1.3598812895172819e-27,6.868163866716507e-09,0.0,1.962265056367158e-10
199957860612.5953,0.08057194779397434,-3.1646225817645247e-19,0.023672063118425915,0.0,1.0868275628983584e-27,6.885601387413163e-09,0.0,1.9623329245791842e-10
199957908345.98865,0.08063524795304942,-3.1752802373917885e-19,0.023672382940802598,0.0,8.207859854921262e-28,6.903078986449934e-09,0.0,1.9624005730450673e-10
199957955921.34933,0.08069857711218854,-3.185329461841726e-19,0.023672701719824097,0.0,5.631649955340287e-28,6.920596636750103e-09,0.0,1.9624680024601515e-10
199958003339.20053,0.08076193522159757,-3.1947940661544617e-19,0.02367301945884325,0.0,3.153730312594747e-28,6.938154311236947e-09,0.0,1.962535213517632e-10
199958050600.06378,0.08082532222851321,-3.2037007059390752e-19,0.023673336161203564,0.0,7.881853090332665e-29,6.9557519828337796e-09,0.0,1.9626022069088449e-10
199958097704.45877,0.08088873807716111,-3.2120788422122405e-19,0.023673651830236595,0.0,-1.450900672995033e-28,6.9733896244639244e-09,0.0,1.9626689833227245e-10
199958144652.90353,0.08095218270874585,-3.219960702572328e-19,0.02367396646926471,0.0,-3.54944325113608e-28,6.991067209050651e-09,0.0,1.9627355434463773e-10
199958191445.91443,0.08101565606164167,-3.2273812427242536e-19,0.023674280081599545,0.0,-5.493358043038382e-28,7.008784709517261e-09,0.0,1.962801887964755e-10
199958238084.00598,0.08107915807118107,-3.234378108277831e-19,0.023674592670542133,0.0,-7.268560666348653e-28,7.026542098787029e-09,0.0,1.962868017560689e-10
199958284567.69116,0.0811426886699808,-3.240991596931618e-19,0.023674904239383728,0.0,-8.86096673871762e-28,7.0443393497832786e-09,0.0,1.9629339329150544e-10
199958330897.48114,0.08120624778766092,-3.2472646209074687e-19,0.023675214791404976,0.0,-1.025649187779523e-27,7.062176435429319e-09,0.0,1.9629996347066e-10
199958377073.88538,0.081269835351104,-3.253242669761615e-19,0.02367552432987614,0.0,-1.1441051701228193e-27,7.080053328648432e-09,0.0,1.9630651236119924e-10
199958423097.41174,0.08133345128437598,-3.258973773474448e-19,0.023675832858057643,0.0,-1.240056182666412e-27,7.097970002363894e-09,0.0,1.9631304003059308e-10
199958468968.5664,0.08139709550885094,-3.2645084658734358e-19,0.023676140379199902,0.0,-1.3120937871753597e-27,7.115926429499042e-09,0.0,1.9631954654611106e-10
199958514687.85376,0.08146076794313062,-3.2698997483482193e-19,0.0236764468965423,0.0,-1.3588095454143627e-27,7.133922582977134e-09,0.0,1.963260319748007e-10
