t_minus_t0_M,NRHybSur3dq8_CCE_delta_h20_real_over_nu,NRHybSur3dq8_CCE_delta_h20_imag_over_nu,SEOBNRv5EHM_delta_h20_real_over_nu,SEOBNRv5EHM_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_delta_h30_real_over_nu,NRHybSur3dq8_CCE_delta_h30_imag_over_nu,SEOBNRv5EHM_delta_h30_real_over_nu,SEOBNRv5EHM_delta_h30_imag_over_nu
1074240.0,0.0035488199967170196,0.0,0.0035551014422613002,2.0066212394269296e-29,0.0,2.7074001521702525e-07,-2.529285277364869e-29,2.5950178859444644e-07
1074480.0,0.0035502835703104555,0.0,0.0035565692705887488,2.0766321094397254e-29,0.0,2.7088619778786683e-07,2.618032129202233e-29,2.596416870144182e-07
1074720.0,0.003551748226190617,0.0,0.0035580377281259922,1.9855177611720958e-29,0.0,2.7103249607733026e-07,-1.1093356479670479e-29,2.597816750785335e-07
1074960.0,0.003553213908195387,0.0,0.003559506815345349,1.87960985797509e-29,0.0,2.7117887504949575e-07,4.8810768510550105e-30,2.5992174962769875e-07
1075200.0,0.0035546804629981704,0.0,0.003560976532710125,1.7233464846707433e-29,0.0,2.7132529367235e-07,-7.543482406175925e-30,2.600619077365783e-07
1075440.0,0.0035561475885913067,0.0,0.003562446880676245,1.5220914695368832e-29,0.0,2.714717318850733e-07,-2.529285277364869e-29,2.602021478578727e-07
1075680.0,0.0035576148894980405,0.0,0.003563917859703521,1.408458813089739e-29,0.0,2.7161818567680005e-07,1.1980824998044117e-29,2.6034247262827174e-07
1075920.0,0.0035590821517093914,0.0,0.0035653894702624396,1.359263085568802e-29,0.0,2.7176468326213456e-07,6.656013887802287e-30,2.604828852958057e-07
1076160.0,0.0035605493403239965,0.0,0.0035668617128341556,1.3568542415016957e-29,0.0,2.719112827686483e-07,4.8810768510550105e-30,2.606233893897408e-07
1076400.0,0.0035620166322468012,0.0,0.003568334587920039,1.5607959283551225e-29,0.0,2.7205803056951845e-07,-1.2868293516417755e-29,2.607639910493004e-07
1076640.0,0.003563484469444826,0.0,0.0035698080960482907,1.6675821843968845e-29,0.0,2.7220495601164394e-07,-2.1742978700154138e-29,2.6090469180546564e-07
1076880.0,0.00356495327467545,0.0,0.00357128223774828,1.581976426161092e-29,0.0,2.7235206388556717e-07,-3.993608332681372e-30,2.6104549077561586e-07
1077120.0,0.003566423404609341,0.0,0.00357275701354629,1.5727478607226832e-29,0.0,2.7249931726216606e-07,1.7305636108285946e-29,2.6118638644489076e-07
1077360.0,0.003567895042528609,0.0,0.003574232423943751,1.446335483640599e-29,0.0,2.7264667363361664e-07,-2.2186712959340957e-30,2.6132737141910546e-07
1077600.0,0.003569367959527449,0.0,0.003575708469410431,1.2810502565993182e-29,0.0,2.727940873317305e-07,-2.2186712959340957e-30,2.6146844230107673e-07
1077840.0,0.0035708418235352634,0.0,0.003577185150408088,1.3589838428580347e-29,0.0,2.729415217532945e-07,-1.1093356479670479e-29,2.6160959696223365e-07
1078080.0,0.0035723161609793634,0.0,0.003578662467393294,1.3712769546648573e-29,0.0,2.730889736146614e-07,-2.2186712959340957e-30,2.617508344440279e-07
1078320.0,0.003573790524466056,0.0,0.003580140420835179,1.3298868217398434e-29,0.0,2.7323645554445646e-07,-1.8193104626659585e-29,2.6189215896945374e-07
1078560.0,0.0035752647498401716,0.0,0.003581619011221107,1.2780289837086167e-29,0.0,2.7338402310928976e-07,-1.6418167589912308e-29,2.620335743697623e-07
1078800.0,0.003576738813972475,0.0,0.0035830982390502356,1.2328030918383862e-29,0.0,2.7353173887410623e-07,1.3755762034791393e-29,2.6217508430366866e-07
1079040.0,0.0035782130734885384,0.0,0.0035845781048356915,1.2131353416208672e-29,0.0,2.73679620461694e-07,-7.543482406175925e-30,2.623166931819326e-07
1079280.0,0.003579688029050943,0.0,0.0035860586091093645,1.1641826348370238e-29,0.0,2.738276635131528e-07,2.618032129202233e-29,2.6245840224901573e-07
1079520.0,0.0035811639630580093,0.0,0.0035875397524028152,1.111276869803365e-29,0.0,2.739758376875786e-07,-1.996804166340686e-29,2.6260020951593476e-07
1079760.0,0.0035826410205832366,0.0,0.003589021535241174,1.0916221361429454e-29,0.0,2.741240980741691e-07,-1.8193104626659585e-29,2.627421127065123e-07
1080000.0,0.003584119240400525,0.0,0.003590503958131197,1.1776236041430504e-29,0.0,2.742724144525073e-07,-1.2868293516417755e-29,2.628841051262122e-07
1080240.0,0.0035855985716010223,0.0,0.0035919870215430395,1.3578041762078667e-29,0.0,2.7442076953485443e-07,1.3755762034791393e-29,2.630261828055909e-07
1080480.0,0.0035870788313515645,0.0,0.003593470725938918,1.4219895794032104e-29,0.0,2.7456916897731694e-07,-2.706778981039597e-29,2.6316834492097884e-07
1080720.0,0.0035885596971924312,0.0,0.0035949550717788536,1.57192720972089e-29,0.0,2.7471764322137544e-07,-2.2186712959340957e-30,2.6331059106038865e-07
1080960.0,0.00359004097196866,0.0,0.0035964400595382834,1.6189767350604563e-29,0.0,2.7486622322420833e-07,-5.768545369428649e-30,2.6345292677514025e-07
1081200.0,0.0035915226551485476,0.0,0.003597925689722031,1.8112469914680572e-29,0.0,2.750149387253074e-07,2.4405384255275053e-29,2.6359535650788704e-07
1081440.0,0.003593004755559993,0.0,0.0035994119628472636,2.0152158895471444e-29,0.0,2.7516380514732753e-07,-1.996804166340686e-29,2.6373788363002115e-07
1081680.0,0.003594487268789536,0.0,0.0036008988794419567,2.1066560365849424e-29,0.0,2.753128091805217e-07,1.9080573145033223e-29,2.6388051132829213e-07
1081920.0,0.0035959702061853695,0.0,0.003602386440041559,2.2617583078777072e-29,0.0,2.754619308641355e-07,-1.6418167589912308e-29,2.640232397085937e-07
1082160.0,0.003597453627404909,0.0,0.003603874645176772,2.140741397598998e-29,0.0,2.75611141355052e-07,2.7955258328769606e-29,2.6416606590683234e-07
1082400.0,0.0035989375950646477,0.0,0.0036053634953692824,2.0898094895599775e-29,0.0,2.7576041696891173e-07,4.8810768510550105e-30,2.643089869648758e-07
1082640.0,0.003600422150886228,0.0,0.0036068529911274317,1.926367337163122e-29,0.0,2.7590976002047534e-07,1.553069907153867e-29,2.6445199777234567e-07
1082880.0,0.0036019073418113797,0.0,0.0036083431329261874,1.9234015593960783e-29,0.0,2.7605917923037807e-07,-1.6418167589912308e-29,2.645950933109784e-07
1083120.0,0.0036033932708882076,0.0,0.0036098339212295395,1.888538533650473e-29,0.0,2.7620868382329696e-07,-9.318419442923202e-30,2.6473827373617937e-07
1083360.0,0.003604880051164508,0.0,0.00361132535650269,1.7643966669889153e-29,0.0,2.763582825645769e-07,2.7955258328769606e-29,2.6488153981057516e-07
1083600.0,0.0036063677259130645,0.0,0.0036128174392319624,1.8768951991710603e-29,0.0,2.7650797934453855e-07,1.1980824998044117e-29,2.65024898445723e-07
1083840.0,0.0036078563068121525,0.0,0.003614310169937106,1.8400944373323116e-29,0.0,2.766577755068525e-07,-9.318419442923202e-30,2.651683540351944e-07
1084080.0,0.00360934581604692,0.0,0.0036158035491497664,1.9826140287536022e-29,0.0,2.7680766929518195e-07,-1.6418167589912308e-29,2.6531190976681043e-07
1084320.0,0.0036108362730858943,0.0,0.003617297577411007,1.9102067641509495e-29,0.0,2.769576575948832e-07,-1.996804166340686e-29,2.654555679675151e-07
1084560.0,0.003612327533755768,0.0,0.003618792255262117,2.0231190684653396e-29,0.0,2.7710774747903155e-07,1.020588796129684e-29,2.655993268476333e-07
1084800.0,0.0036138193182139655,0.0,0.0036202875832351948,2.1354390263018605e-29,0.0,2.772579545282212e-07,2.4405384255275053e-29,2.6574318315610463e-07
1085040.0,0.003615311421609778,0.0,0.0036217835618523146,2.1519758251240437e-29,0.0,2.7740829083427815e-07,-2.529285277364869e-29,2.6588713340355157e-07
1085280.0,0.0036168037290880027,0.0,0.003623280191613818,2.238194648213285e-29,0.0,2.7755876398163275e-07,-7.543482406175925e-30,2.6603117120533325e-07
1085520.0,0.0036182961649541337,0.0,0.003624777472993249,2.217042474892907e-29,0.0,2.777093663260432e-07,-1.4643230553165032e-29,2.6617529502418004e-07
1085760.0,0.003619788706364049,0.0,0.0036262754064629917,2.175357500915925e-29,0.0,2.7786006770123645e-07,2.08555101817805e-29,2.6631950535589786e-07
1086000.0,0.0036212815004157232,0.0,0.003627773992498824,2.0567071409271487e-29,0.0,2.7801083806102497e-07,-5.768545369428649e-30,2.6646380409521106e-07
1086240.0,0.003622775028166548,0.0,0.0036292732316059307,2.0712087018456167e-29,0.0,2.7816165136209605e-07,1.3755762034791393e-29,2.666081987776173e-07
1086480.0,0.00362426970317258,0.0,0.0036307731243182084,2.0284967621317712e-29,0.0,2.7831249273173704e-07,-2.706778981039597e-29,2.667526928784693e-07
1086720.0,0.0036257656442435634,0.0,0.0036322736711791965,1.8435030923947687e-29,0.0,2.784633765650202e-07,1.9080573145033223e-29,2.6689728915985005e-07
1086960.0,0.0036272628903609716,0.0,0.0036337748727393393,1.8158678588610155e-29,0.0,2.7861433104703803e-07,-2.529285277364869e-29,2.6704198884921247e-07
1087200.0,0.003628761368265482,0.0,0.003635276729541034,1.8046695547301813e-29,0.0,2.7876541755795055e-07,-2.3517915736901414e-29,2.6718678860096643e-07
1087440.0,0.003630260907057009,0.0,0.0036367792421143257,1.7967842903186965e-29,0.0,2.7891669460133366e-07,8.430950924549564e-30,2.6733168497450666e-07
1087680.0,0.003631760965991022,0.0,0.0036382824109784267,1.748438971283778e-29,0.0,2.790681652590169e-07,-1.8193104626659585e-29,2.6747667441549133e-07
1087920.0,0.0036332609586183636,0.0,0.0036397862366333235,1.6920672319887452e-29,0.0,2.7921981045384267e-07,6.656013887802287e-30,2.676217512631904e-07
1088160.0,0.003634760832364644,0.0,0.0036412907195579078,1.77196083438402e-29,0.0,2.793715805094151e-07,2.2630447218527776e-29,2.677669151590306e-07
1088400.0,0.0036362607799064256,0.0,0.003642795860232994,1.8449725191948195e-29,0.0,2.7952341438519157e-07,-1.6418167589912308e-29,2.679121674015743e-07
1088640.0,0.003637761104631765,0.0,0.003644301659145554,1.7726466103527046e-29,0.0,2.796752723135835e-07,-2.2186712959340957e-30,2.6805751087384503e-07
1088880.0,0.003639262165468155,0.0,0.003645808116814629,1.8245043263984623e-29,0.0,2.798271300346051e-07,1.9080573145033223e-29,2.682029534068795e-07
1089120.0,0.0036407641859242165,0.0,0.0036473152337891564,1.9757940254568566e-29,0.0,2.799790085471452e-07,1.3755762034791393e-29,2.6834849793090566e-07
1089360.0,0.0036422672770639658,0.0,0.0036488230106256256,1.9186028061933725e-29,0.0,2.801309635850415e-07,-5.768545369428649e-30,2.684941466048286e-07
1089600.0,0.003643771392656661,0.0,0.0036503314478839558,1.9642749326320956e-29,0.0,2.8028304336435667e-07,-1.1093356479670479e-29,2.686398992164108e-07
1089840.0,0.003645276329891211,0.0,0.003651840546106358,1.8506430100640756e-29,0.0,2.804352868695378e-07,1.020588796129684e-29,2.687857509992276e-07
1090080.0,0.0036467819412091943,0.0,0.003653350305818944,1.6556190177804085e-29,0.0,2.8058770770578707e-07,-2.3517915736901414e-29,2.6893169835415033e-07
1090320.0,0.0036482881634284994,0.0,0.0036548607275366284,1.5170859344628143e-29,0.0,2.8074028581739694e-07,4.8810768510550105e-30,2.690777376473581e-07
1090560.0,0.0036497949842393615,0.0,0.0036563718117589143,1.3809119651079807e-29,0.0,2.808929916012128e-07,-1.1093356479670479e-29,2.692238646925272e-07
1090800.0,0.0036513024709177435,0.0,0.003657883558972759,1.3194263089674282e-29,0.0,2.8104578276378453e-07,1.553069907153867e-29,2.693700803908282e-07
1091040.0,0.0036528106668310576,0.0,0.0036593959696705155,1.3711950199967467e-29,0.0,2.811986282534061e-07,-1.1093356479670479e-29,2.695163868906163e-07
1091280.0,0.003654319539744398,0.0,0.0036609090443532662,1.3831062688131027e-29,0.0,2.813515265875663e-07,2.7955258328769606e-29,2.6966278771182033e-07
1091520.0,0.0036558290276720103,0.0,0.0036624227835545206,1.469309088229696e-29,0.0,2.8150448680093365e-07,2.08555101817805e-29,2.6980929069023336e-07
1091760.0,0.003657339008852001,0.0,0.003663937187836628,1.5702653225397967e-29,0.0,2.816575377630114e-07,1.3312027775604574e-30,2.699558979474479e-07
1092000.0,0.003658849375215705,0.0,0.0036654522577667815,1.5887468785296443e-29,0.0,2.818107075770435e-07,1.1980824998044117e-29,2.701026106403475e-07
1092240.0,0.003660360128193739,0.0,0.0036669679939119572,1.4610617461278354e-29,0.0,2.819640042314708e-07,-2.3517915736901414e-29,2.7024942732400907e-07
1092480.0,0.0036618713223696914,0.0,0.003668484396812908,1.5027912826305743e-29,0.0,2.821174279101002e-07,2.4405384255275053e-29,2.703963420415948e-07
1092720.0,0.003663383151072758,0.0,0.00367000146699123,1.5287645840229615e-29,0.0,2.8227096474674774e-07,-2.2186712959340957e-30,2.705433512386545e-07
1092960.0,0.0036648958444802657,0.0,0.0036715192049578526,1.5335622728848353e-29,0.0,2.824245976470198e-07,1.9080573145033223e-29,2.706904514871989e-07
1093200.0,0.003666409525671665,0.0,0.0036730376112129193,1.6572101348743305e-29,0.0,2.82578324401023e-07,-2.1742978700154138e-29,2.7083764037440325e-07
1093440.0,0.0036679242578925506,0.0,0.003674556686254277,1.6636667512428858e-29,0.0,2.827321498784912e-07,-4.437342591868191e-31,2.7098492001779634e-07
1093680.0,0.0036694400106813945,0.0,0.0036760764305886146,1.4690467691855557e-29,0.0,2.8288607801326986e-07,-2.3517915736901414e-29,2.711322935201681e-07
1093920.0,0.0036709566881013497,0.0,0.003677596844733414,1.583997359671358e-29,0.0,2.830401118888398e-07,1.1980824998044117e-29,2.7127976470441666e-07
1094160.0,0.003672474086230072,0.0,0.003679117929236698,1.5333052021461612e-29,0.0,2.83194250770721e-07,-2.3517915736901414e-29,2.7142734078095144e-07
1094400.0,0.0036739919185112477,0.0,0.0036806396846719384,1.5317079046553137e-29,0.0,2.8334849062506704e-07,1.553069907153867e-29,2.7157502294791795e-07
1094640.0,0.0036755100350042086,0.0,0.003682162111614255,1.5184926116086734e-29,0.0,2.8350282298534806e-07,2.618032129202233e-29,2.7172281127436825e-07
1094880.0,0.003677028435094257,0.0,0.0036836852106349564,1.5024545934979388e-29,0.0,2.836572350381369e-07,-1.6418167589912308e-29,2.718707031320299e-07
1095120.0,0.003678547173930049,0.0,0.0036852089822725243,1.341004241204204e-29,0.0,2.838117259314466e-07,1.1980824998044117e-29,2.720186916831929e-07
1095360.0,0.003680066373750678,0.0,0.003686733427044271,1.2462906179206945e-29,0.0,2.8396631160972834e-07,2.973019536551688e-29,2.7216677375470744e-07
1095600.0,0.0036815861769657525,0.0,0.0036882585454582756,1.0602552927702502e-29,0.0,2.841210096993616e-07,-4.437342591868191e-31,2.723149464210428e-07
1095840.0,0.0036831067532835087,0.0,0.0036897843380170607,1.0488863957092874e-29,0.0,2.842758386233824e-07,2.4405384255275053e-29,2.724632091959342e-07
1096080.0,0.0036846282560801307,0.0,0.003691310805232097,8.332455959081548e-30,0.0,2.8443081094084236e-07,1.553069907153867e-29,2.726115655317102e-07
1096320.0,0.003686150793779676,0.0,0.0036928379476269487,7.447623805506275e-30,0.0,2.8458592527033435e-07,8.430950924549564e-30,2.727600190318959e-07
1096560.0,0.003687674401407438,0.0,0.0036943657657374064,8.261498652066754e-30,0.0,2.847411697339161e-07,1.3312027775604574e-30,2.7290857379437565e-07
1096800.0,0.003689198906674457,0.0,0.003695894260125602,7.207479566233908e-30,0.0,2.848965061316585e-07,1.020588796129684e-29,2.7305723582622925e-07
1097040.0,0.0036907241060562795,0.0,0.0036974234313730367,8.002158355795567e-30,0.0,2.8505189605306727e-07,-1.2868293516417755e-29,2.7320600496934393e-07
1097280.0,0.0036922498321110926,0.0,0.0036989532800591743,7.051144351411624e-30,0.0,2.852073211459618e-07,1.020588796129684e-29,2.733548802146819e-07
1097520.0,0.003693775947443232,0.0,0.003700483806756238,7.627136217937906e-30,0.0,2.8536277746112095e-07,2.08555101817805e-29,2.735038580279841e-07
1097760.0,0.0036953024287708384,0.0,0.0037020150120003143,6.959370374196184e-30,0.0,2.855183118392369e-07,4.8810768510550105e-30,2.7365293129964024e-07
1098000.0,0.0036968293130336845,0.0,0.0037035468963067053,8.8307157497537e-30,0.0,2.856739855315774e-07,1.553069907153867e-29,2.738020977906873e-07
1098240.0,0.0036983567940633835,0.0,0.0037050794601845224,1.0346875404145742e-29,0.0,2.8582983794313604e-07,2.2630447218527776e-29,2.7395135550767415e-07
1098480.0,0.003699885117125294,0.0,0.0037066127041403877,9.890395696660601e-30,0.0,2.8598589358147167e-07,-1.996804166340686e-29,2.741007048662648e-07
1098720.0,0.0037014143360856277,0.0,0.0037081466286988437,9.508436616210875e-30,0.0,2.861421253327993e-07,-3.993608332681372e-30,2.742501507037661e-07
1098960.0,0.003702944391715547,0.0,0.0037096812344011142,9.270481104749457e-30,0.0,2.8629847635337113e-07,1.3755762034791393e-29,2.74399696958275e-07
1099200.0,0.0037044752001462334,0.0,0.0037112165218018073,9.133505284860149e-30,0.0,2.864548930600617e-07,-1.4643230553165032e-29,2.7454934809665683e-07
1099440.0,0.0037060066619255217,0.0,0.0037127524914782285,7.926602829444782e-30,0.0,2.866113261539307e-07,-2.529285277364869e-29,2.7469910851070304e-07
1099680.0,0.003707538714754718,0.0,0.003714289144019367,7.535845857068208e-30,0.0,2.8676775962318415e-07,-1.4643230553165032e-29,2.748489770931797e-07
1099920.0,0.003709071334848538,0.0,0.003715826480009406,5.2941545123724904e-30,0.0,2.8692421005449847e-07,2.618032129202233e-29,2.749989520106227e-07
1100160.0,0.0037106045910173012,0.0,0.0037173645000160922,6.977311082159347e-30,0.0,2.8708072706340353e-07,1.9080573145033223e-29,2.7514902671568205e-07
1100400.0,0.0037121386609149064,0.0,0.003718903204567159,6.683878154416496e-30,0.0,2.87237398235935e-07,-1.4643230553165032e-29,2.752991960726338e-07
1100640.0,0.0037136736233604004,0.0,0.0037204425941782596,5.860845692224056e-30,0.0,2.8739427927135107e-07,1.7305636108285946e-29,2.7544945831128137e-07
1100880.0,0.003715209393728893,0.0,0.0037219826693600817,7.55675676485586e-30,0.0,2.8755137279301083e-07,8.430950924549564e-30,2.7559981209745984e-07
1101120.0,0.00371674584076305,0.0,0.0037235234306329822,8.786515178871446e-30,0.0,2.877086561241714e-07,-1.2868293516417755e-29,2.7575026154121685e-07
1101360.0,0.0037182827686887995,0.0,0.003725064878541453,7.857145164912403e-30,0.0,2.878660654709263e-07,1.7305636108285946e-29,2.759008110690916e-07
1101600.0,0.0037198200385647707,0.0,0.0037266070136432678,8.37370205978641e-30,0.0,2.880235423780504e-07,2.2630447218527776e-29,2.7605146442431454e-07
1101840.0,0.0037213576762575936,0.0,0.00372814983650936,8.601492915081289e-30,0.0,2.8818105443003983e-07,-2.529285277364869e-29,2.7620222587622665e-07
1102080.0,0.0037228957810761997,0.0,0.0037296933477280673,7.612988631696278e-30,0.0,2.8833858428194333e-07,1.553069907153867e-29,2.763530971968597e-07
1102320.0,0.003724434610292947,0.0,0.003731237547889182,9.154080511795988e-30,0.0,2.8849615108181103e-07,-1.2868293516417755e-29,2.765040761689251e-07
1102560.0,0.003725974442442559,0.0,0.003732782437575062,6.945627033164951e-30,0.0,2.886537853954679e-07,-2.1742978700154138e-29,2.766551603020855e-07
1102800.0,0.0037275155058069487,0.0,0.003734328017352029,6.115535071591013e-30,0.0,2.888115344857188e-07,2.7955258328769606e-29,2.768063434031393e-07
1103040.0,0.003729057929175346,0.0,0.0037358742877476414,7.086485275798715e-30,0.0,2.8896944333135565e-07,-1.996804166340686e-29,2.769576206035803e-07
1103280.0,0.003730601352165644,0.0,0.0037374212492790634,8.11707418680767e-30,0.0,2.8912751801823227e-07,-1.1093356479670479e-29,2.7710899121224884e-07
1103520.0,0.003732145269764546,0.0,0.0037389689024618427,9.125640319937594e-30,0.0,2.892857497365898e-07,-9.318419442923202e-30,2.7726045498008635e-07
1103760.0,0.0037336893905644377,0.0,0.003740517247827188,8.78380645317336e-30,0.0,2.894441211043427e-07,1.9080573145033223e-29,2.774120177419959e-07
1104000.0,0.0037352335397917865,0.0,0.00374206628593941,8.107917455700175e-30,0.0,2.896026111373089e-07,-4.437342591868191e-31,2.775636843249026e-07
1104240.0,0.003736777737893263,0.0,0.003743616017376351,7.612690157625082e-30,0.0,2.897612017922075e-07,6.656013887802287e-30,2.777154582583695e-07
